Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Deloitte Search Basic/a_Deloitte and Automation Anywhere Alliance""))",Chrome 118.0.0.0,,,2023-10-31 16:26:51,2023-10-31 16:26:56,5.510s,PASSED
"click(findTestObject(""Object Repository/Page_Automation Anywhere Alliance  Deloitte US/div_Deloitte and Automation Anywhere Allian_b995eb""))",Chrome 118.0.0.0,,,2023-10-31 16:26:56,2023-10-31 16:26:57,0.662s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Automation Anywhere Alliance  Deloitte US/h1_Deloitte and Automation Anywhere Alliance""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:26:57,2023-10-31 16:26:57,0.307s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:26:57,2023-10-31 16:26:58,0.315s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:26:58,2023-10-31 16:26:58,0.004s,PASSED
,,,,,,,
Test Cases/Search Google,Chrome 118.0.0.0,,,2023-10-31 16:29:25,2023-10-31 16:30:06,41.824s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:29:25,2023-10-31 16:29:25,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:29:25,2023-10-31 16:29:28,3.352s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 118.0.0.0,,,2023-10-31 16:29:28,2023-10-31 16:29:30,1.721s,PASSED
"setText(findTestObject(""Object Repository/Page_Google/textarea_q""), ""katalon"")",Chrome 118.0.0.0,,,2023-10-31 16:29:30,2023-10-31 16:29:30,0.794s,PASSED
"click(findTestObject(""Object Repository/Page_Google/span_katalon""))",Chrome 118.0.0.0,,,2023-10-31 16:29:30,2023-10-31 16:29:31,0.844s,PASSED
"rightClick(findTestObject(""Object Repository/Page_katalon - Google Search/span_Katalon Platform - Best Codeless Testing Tool""))",Chrome 118.0.0.0,,,2023-10-31 16:29:31,2023-10-31 16:30:06,35.063s,FAILED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:30:06,2023-10-31 16:30:06,0.001s,PASSED
,,,,,,,
Test Cases/Verify Consulting present within Deloitte site,Chrome 118.0.0.0,,,2023-10-31 16:30:06,2023-10-31 16:30:29,22.289s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:30:06,2023-10-31 16:30:06,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:30:06,2023-10-31 16:30:10,3.267s,PASSED
"navigateToUrl(""https://www2.deloitte.com/us/en.html"")",Chrome 118.0.0.0,,,2023-10-31 16:30:10,2023-10-31 16:30:12,2.717s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/button_Accept and close""))",Chrome 118.0.0.0,,,2023-10-31 16:30:12,2023-10-31 16:30:17,4.128s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/a_Services""))",Chrome 118.0.0.0,,,2023-10-31 16:30:17,2023-10-31 16:30:17,0.724s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/a_Services""))",Chrome 118.0.0.0,,,2023-10-31 16:30:17,2023-10-31 16:30:18,0.512s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/a_Consulting""))",Chrome 118.0.0.0,,,2023-10-31 16:30:18,2023-10-31 16:30:25,7.492s,PASSED
"click(findTestObject(""Object Repository/Page_Management Consulting Services and Sol_cbb449/h1_Consulting""))",Chrome 118.0.0.0,,,2023-10-31 16:30:25,2023-10-31 16:30:28,2.394s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Management Consulting Services and Sol_cbb449/h1_Consulting""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:30:28,2023-10-31 16:30:28,0.444s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:30:28,2023-10-31 16:30:29,0.530s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:30:29,2023-10-31 16:30:29,0.002s,PASSED
,,,,,,,
Test Cases/Verify LifeScience in Deloitte Industry,Chrome 118.0.0.0,,,2023-10-31 16:31:06,2023-10-31 16:31:20,13.800s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:06,2023-10-31 16:31:06,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:31:06,2023-10-31 16:31:10,3.616s,PASSED
"navigateToUrl(""https://www2.deloitte.com/us/en.html"")",Chrome 118.0.0.0,,,2023-10-31 16:31:10,2023-10-31 16:31:12,2.833s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:31:12,2023-10-31 16:31:13,0.349s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/button_Accept and close""))",Chrome 118.0.0.0,,,2023-10-31 16:31:13,2023-10-31 16:31:18,5.136s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/i_icon-chevron""))",Chrome 118.0.0.0,,,2023-10-31 16:31:18,2023-10-31 16:31:19,1.278s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/a_Life Sciences  Health Care""))",Chrome 118.0.0.0,,,2023-10-31 16:31:19,2023-10-31 16:31:20,0.567s,FAILED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:20,2023-10-31 16:31:20,0.001s,PASSED
,,,,,,,
Test Cases/Verify Tax in Deloitte website,Chrome 118.0.0.0,,,2023-10-31 16:31:20,2023-10-31 16:31:36,15.762s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:20,2023-10-31 16:31:20,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:31:20,2023-10-31 16:31:23,3.133s,PASSED
"navigateToUrl(""https://www2.deloitte.com/us/en.html"")",Chrome 118.0.0.0,,,2023-10-31 16:31:23,2023-10-31 16:31:25,2.453s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/button_Accept and close""))",Chrome 118.0.0.0,,,2023-10-31 16:31:25,2023-10-31 16:31:29,3.400s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:31:29,2023-10-31 16:31:29,0.160s,PASSED
"setText(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/input_cmp-advanced-search__input ng-untouch_fd955c""), ""tax"")",Chrome 118.0.0.0,,,2023-10-31 16:31:29,2023-10-31 16:31:32,2.835s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/i_icon-chevron""))",Chrome 118.0.0.0,,,2023-10-31 16:31:32,2023-10-31 16:31:34,2.250s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Deloitte/Page_Deloitte Search Basic/h1_Results for tax""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:31:34,2023-10-31 16:31:35,1.106s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:31:35,2023-10-31 16:31:36,0.358s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:36,2023-10-31 16:31:36,0.001s,PASSED
,,,,,,,
Test Cases/Gmail - Incorrect login verification,Chrome 118.0.0.0,,,2023-10-31 16:31:36,2023-10-31 16:31:43,7.562s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:36,2023-10-31 16:31:36,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:31:36,2023-10-31 16:31:38,2.809s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeywlj-QeinCv6drOjCNfoQ8bXTmpp7Hl7eVjr0AUWTEmWXqv0AIumDuU5lI3vpnkTyFo2aOM&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1458760932%3A1698778577004689&theme=glif#inbox"")",Chrome 118.0.0.0,,,2023-10-31 16:31:38,2023-10-31 16:31:40,1.268s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:31:40,2023-10-31 16:31:40,0.153s,PASSED
"setText(findTestObject(""Object Repository/Gmail/Page_Gmail/input_identifier""), ""abcxyz"")",Chrome 118.0.0.0,,,2023-10-31 16:31:40,2023-10-31 16:31:41,0.847s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-10-31 16:31:41,2023-10-31 16:31:42,1.493s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Couldnt sign you in""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:31:42,2023-10-31 16:31:43,0.510s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:31:43,2023-10-31 16:31:43,0.364s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:43,2023-10-31 16:31:43,0.001s,PASSED
,,,,,,,
Test Cases/Gmail - Forgot email verification,Chrome 118.0.0.0,,,2023-10-31 16:31:43,2023-10-31 16:32:21,38.199s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:31:43,2023-10-31 16:31:43,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:31:43,2023-10-31 16:31:46,2.748s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeyz2KxDaCIoSux7c4LnD_19qaKALraXqCL6tDXgQtR0fl_r0sRWKJdWPPWF9Ald7Va9H4pwIZA&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S285881911%3A1698779896826121&theme=glif#inbox"")",Chrome 118.0.0.0,,,2023-10-31 16:31:46,2023-10-31 16:31:47,1.114s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:31:47,2023-10-31 16:31:47,0.156s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/button_Forgot email""))",Chrome 118.0.0.0,,,2023-10-31 16:31:47,2023-10-31 16:31:48,1.209s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-10-31 16:31:48,2023-10-31 16:32:20,32.064s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/div_Enter a valid email or phone number""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:32:20,2023-10-31 16:32:21,0.520s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:32:21,2023-10-31 16:32:21,0.317s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:32:21,2023-10-31 16:32:21,0.001s,PASSED
,,,,,,,
Test Cases/Download Deloitte Survey findins - Switch Window,Chrome 118.0.0.0,,,2023-10-31 16:32:21,2023-10-31 16:32:36,14.558s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:32:21,2023-10-31 16:32:21,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:32:21,2023-10-31 16:32:24,2.783s,PASSED
"navigateToUrl(""https://www2.deloitte.com/us/en.html"")",Chrome 118.0.0.0,,,2023-10-31 16:32:24,2023-10-31 16:32:27,2.349s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:32:27,2023-10-31 16:32:27,0.383s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/button_Accept and close""))",Chrome 118.0.0.0,,,2023-10-31 16:32:27,2023-10-31 16:32:32,4.784s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/div_Read the survey findings""))",Chrome 118.0.0.0,,,2023-10-31 16:32:32,2023-10-31 16:32:35,2.823s,PASSED
"click(findTestObject(""Object Repository/Deloitte/Page_2023 Deloitte holiday retail survey  D_2a1ba5/img""))",Chrome 118.0.0.0,,,2023-10-31 16:32:35,2023-10-31 16:32:35,0.949s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:32:35,2023-10-31 16:32:36,0.386s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:32:36,2023-10-31 16:32:36,0.001s,PASSED
